COD_PERIODO,COD_UTP,ESTUDIANTES,ESTRATO,SEXO,TIPO_INSCRIPCION,TIPO_COLEGIO,VAR,FECHA_ACTUALIZACION,FACULTAD
2020-2,AY,1,VI,Masculino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2021-1,12,2,IV,Femenino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2021-1,12,2,IV,Masculino,,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2021-1,12,5,II,Femenino,Risaralda,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2021-1,12,16,IV,Masculino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2021-1,12,17,II,Masculino,,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2021-1,28,7,VI,Masculino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2021-1,28C,2,III,Masculino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2021-2,12,1,II,Masculino,,Privado,Inscrito,09/14/2021 00:00:00,Ingeniería
2021-2,28,1,I,Femenino,Risaralda,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2021-2,28,1,I,Masculino,Marsella,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2021-2,28,2,III,Masculino,General,Privado,Primer curso,09/14/2021 00:00:00,Ingeniería
2010-1,36,2,III,Femenino,General,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2010-1,37,26,IV,Masculino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2010-2,12,1,I,Masculino,Reinsertado,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2010-2,12,1,II,Masculino,Santa Rosa De Cabal,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2010-2,12,3,III,Masculino,General,Privado,Inscrito,09/14/2021 00:00:00,Ingeniería
2021-1,12,2,II,Masculino,General,Privado,Primer curso,09/14/2021 00:00:00,Ingeniería
2021-1,37,2,III,Femenino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2021-1,37,3,IV,Femenino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2021-2,28,1,V,Masculino,General,Privado,Inscrito,09/14/2021 00:00:00,Ingeniería
2021-2,34,1,II,Masculino,Fuera De Risaralda,Privado,Inscrito,09/14/2021 00:00:00,Ingeniería
2021-2,37,1,II,Femenino,Risaralda,Privado,Inscrito,09/14/2021 00:00:00,Ingeniería
2021-2,AY,2,IV,Masculino,General,Privado,Graduado,09/16/2021 00:00:00,Ingeniería
2021-2,FI,2,III,Masculino,Risaralda,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2010-1,12,9,II,Femenino,,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2010-2,28,2,II,Masculino,La Virginia,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2010-2,28,13,II,Masculino,,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2011-1,12,4,I,Masculino,Negritudes,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2019-2,AY,2,III,Femenino,General,Na,Primer curso,09/14/2021 00:00:00,Ingeniería
2019-2,AY,3,V,Masculino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2019-2,FI,1,I,Masculino,Comunidad Indigena,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2020-1,FI,2,IV,Femenino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2020-2,12,3,II,Femenino,General,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2020-2,28,13,II,Masculino,,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2020-2,34,1,I,Masculino,,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2020-2,34,1,II,Masculino,Negritudes,Oficial,Graduado,09/16/2021 00:00:00,Ingeniería
2020-2,37,1,,Femenino,Comunidad Indigena,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2020-2,FI,1,V,Femenino,Fuera De Risaralda,Privado,Inscrito,09/14/2021 00:00:00,Ingeniería
2021-1,12,1,IV,Masculino,,Oficial,Cancelado,09/15/2021 00:00:00,Ingeniería
2021-1,28,1,II,Masculino,Negritudes,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2021-1,28,5,II,Masculino,Santa Rosa De Cabal,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2021-1,47,1,,Femenino,General,,Matriculado,09/15/2021 00:00:00,Ingeniería
2021-1,FI,4,I,Femenino,General,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2020-2,FI,1,II,Masculino,Apia,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2021-1,12,4,II,Masculino,Fuera De Risaralda,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2021-1,DV,2,III,Masculino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2021-2,37,7,III,Masculino,General,Privado,Inscrito,09/14/2021 00:00:00,Ingeniería
2021-2,TS,1,II,Masculino,Desplazado,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2010-1,47,1,IV,Femenino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2010-2,12,1,I,Femenino,Negritudes,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2010-2,34,1,II,Masculino,Santa Rosa De Cabal,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2011-1,12,6,III,Masculino,General,Privado,Inscrito,09/14/2021 00:00:00,Ingeniería
2010-2,28,3,II,Masculino,Marsella,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2010-2,36,1,IV,Femenino,Comunidad Indigena,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2011-1,12,2,V,Femenino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2011-1,28,2,III,Femenino,,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2011-1,28,10,II,Femenino,,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2011-2,12,3,IV,Masculino,General,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2011-2,28,1,II,Femenino,Belen De Umbria,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2011-2,37,6,IV,Masculino,,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2012-1,12,1,II,Masculino,Desplazado,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2012-1,28,1,I,Femenino,Negritudes,Privado,Cancelado,09/15/2021 00:00:00,Ingeniería
2012-1,28,1,II,Femenino,,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2012-1,28,7,V,Masculino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2012-1,28,11,IV,Masculino,General,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2012-1,DV,1,IV,Femenino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2012-2,12,2,I,Masculino,,Oficial,Cancelado,09/15/2021 00:00:00,Ingeniería
2013-1,28,1,IV,Masculino,General,Oficial,Cancelado,09/15/2021 00:00:00,Ingeniería
2013-1,28,2,V,Masculino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2013-1,28,3,I,Masculino,General,Oficial,Cancelado,09/15/2021 00:00:00,Ingeniería
2011-2,36,4,IV,Masculino,General,Na,Inscrito,09/14/2021 00:00:00,Ingeniería
2012-1,34,3,IV,Femenino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2012-2,28,38,II,Masculino,General,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2012-2,34,1,II,Masculino,General,,Matriculado,09/15/2021 00:00:00,Ingeniería
2012-2,36,1,III,Masculino,General,Oficial,Cancelado,09/15/2021 00:00:00,Ingeniería
2013-1,28,2,I,Femenino,Comunidad Indigena,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2013-1,28,10,V,Masculino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2013-1,47,9,II,Masculino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2013-1,AY,3,IV,Masculino,General,Na,Primer curso,09/14/2021 00:00:00,Ingeniería
2013-2,12,1,II,Femenino,Pueblo Rico,Oficial,Cancelado,09/15/2021 00:00:00,Ingeniería
2014-1,12,1,III,Masculino,La Virginia,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2010-1,28,1,II,Masculino,Comunidad Indigena,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2010-2,12,1,IV,Masculino,General,Privado,Inscrito,09/14/2021 00:00:00,Ingeniería
2010-2,12,2,III,Masculino,Belen De Umbria,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2010-2,28,1,II,Masculino,Comunidad Indigena,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2010-2,34,2,II,Femenino,,Oficial,Graduado,09/16/2021 00:00:00,Ingeniería
2010-2,36,1,IV,Femenino,,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2010-2,37,4,II,Femenino,General,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2011-1,28,2,V,Femenino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2011-2,12,2,IV,Masculino,General,Na,Inscrito,09/14/2021 00:00:00,Ingeniería
2012-1,28,17,III,Masculino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2012-2,AY,1,III,Masculino,General,Na,Primer curso,09/14/2021 00:00:00,Ingeniería
2011-1,36,4,III,Masculino,General,Privado,Inscrito,09/14/2021 00:00:00,Ingeniería
2011-1,37,1,V,Masculino,General,Privado,Primer curso,09/14/2021 00:00:00,Ingeniería
2011-1,47,1,I,Masculino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2011-2,36,1,IV,Masculino,General,Privado,Inscrito,09/14/2021 00:00:00,Ingeniería
2011-2,36,2,II,Masculino,,Oficial,Graduado,09/16/2021 00:00:00,Ingeniería
2012-1,28,1,IV,Masculino,,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2012-1,36,1,I,Femenino,,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2012-1,36,2,V,Masculino,General,Privado,Primer curso,09/14/2021 00:00:00,Ingeniería
2012-2,12,1,III,Masculino,Balboa,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2012-2,28,2,IV,Masculino,General,Oficial,Cancelado,09/15/2021 00:00:00,Ingeniería
2012-2,28,2,V,Femenino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2012-2,36,1,IV,Femenino,General,Privado,Graduado,09/16/2021 00:00:00,Ingeniería
2013-1,47,3,IV,Masculino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2013-2,12,2,II,Femenino,General,Oficial,Cancelado,09/15/2021 00:00:00,Ingeniería
2013-2,AZ,3,IV,Masculino,General,Na,Inscrito,09/14/2021 00:00:00,Ingeniería
2012-1,28,1,III,Masculino,La Virginia,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2012-1,34,10,III,Femenino,General,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2012-1,47,2,III,Masculino,General,Na,Inscrito,09/14/2021 00:00:00,Ingeniería
2012-2,12,5,II,Masculino,Santa Rosa De Cabal,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2012-2,12,8,III,Masculino,Santa Rosa De Cabal,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2013-1,28,5,II,Masculino,General,Privado,Cancelado,09/15/2021 00:00:00,Ingeniería
2013-1,28,19,III,Femenino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2013-1,37,6,II,Femenino,General,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2013-1,DV,1,V,Femenino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2013-2,28,17,I,Masculino,General,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2013-2,37,1,IV,Masculino,,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2013-2,37,4,II,Masculino,General,Privado,Inscrito,09/14/2021 00:00:00,Ingeniería
2014-1,28,2,I,Femenino,Comunidad Indigena,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2014-1,AY,10,II,Masculino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2014-1,28,3,I,Masculino,La Virginia,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2014-1,37,1,I,Femenino,General,Privado,Primer curso,09/14/2021 00:00:00,Ingeniería
2014-2,12,1,I,Masculino,Negritudes,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2014-2,12,40,III,Masculino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2015-1,37,4,IV,Masculino,General,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2015-1,DV,1,II,Masculino,General,Na,Primer curso,09/14/2021 00:00:00,Ingeniería
2015-2,DV,1,V,Femenino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2015-2,DV,3,IV,Masculino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2016-1,36,4,III,Masculino,General,Privado,Inscrito,09/14/2021 00:00:00,Ingeniería
2016-1,AY,2,III,Femenino,General,Na,Primer curso,09/14/2021 00:00:00,Ingeniería
2016-2,12,1,IV,Masculino,Belen De Umbria,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2013-1,28,1,V,Femenino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2013-2,37,1,II,Masculino,,Oficial,Graduado,09/16/2021 00:00:00,Ingeniería
2013-2,AZ,1,V,Masculino,General,Na,Inscrito,09/14/2021 00:00:00,Ingeniería
2014-1,12,1,II,Femenino,Belen De Umbria,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2014-1,34,3,II,Masculino,General,Oficial,Cancelado,09/15/2021 00:00:00,Ingeniería
2014-1,34,3,II,Masculino,General,Privado,Inscrito,09/14/2021 00:00:00,Ingeniería
2014-2,28,2,I,Femenino,General,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2015-1,12,34,III,Masculino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2015-1,28,1,I,Femenino,Comunidad Indigena,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2015-1,28,1,II,Masculino,La Virginia,Oficial,Cancelado,09/15/2021 00:00:00,Ingeniería
2015-1,28,7,II,Femenino,General,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2015-1,AY,1,I,Masculino,General,Na,Primer curso,09/14/2021 00:00:00,Ingeniería
2015-2,28,2,II,Femenino,Desplazado,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2015-2,34,2,III,Femenino,General,Oficial,Graduado,09/16/2021 00:00:00,Ingeniería
2016-1,28,2,II,Masculino,La Virginia,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2014-1,28,7,III,Masculino,General,Oficial,Cancelado,09/15/2021 00:00:00,Ingeniería
2014-1,34,2,II,Masculino,General,Na,Primer curso,09/14/2021 00:00:00,Ingeniería
2014-1,34,5,III,Masculino,General,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2014-1,AY,3,III,Femenino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2014-2,12,1,II,Masculino,,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2015-1,12,2,III,Masculino,Belen De Umbria,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2015-1,34,1,II,Masculino,Negritudes,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2015-1,34,7,II,Femenino,General,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2015-1,37,1,IV,Femenino,General,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2015-2,12,1,I,Masculino,Desplazado,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2015-2,12,2,VI,Femenino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2016-1,28,9,II,Masculino,General,Oficial,Graduado,09/16/2021 00:00:00,Ingeniería
2016-1,36,23,I,Masculino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2014-1,AZ,1,IV,Masculino,General,Oficial,Graduado,09/16/2021 00:00:00,Ingeniería
2014-2,12,1,III,Masculino,Santa Rosa De Cabal,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2014-2,34,1,II,Masculino,Mistrato,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2015-1,28,4,III,Masculino,Santa Rosa De Cabal,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2015-1,34,3,IV,Femenino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2015-1,36,1,IV,Masculino,,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2015-2,12,1,III,Masculino,Santa Rosa De Cabal,Oficial,Cancelado,09/15/2021 00:00:00,Ingeniería
2016-1,28,3,II,Masculino,Santa Rosa De Cabal,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2016-1,37,5,VI,Masculino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2016-2,28,1,I,Masculino,General,Na,Inscrito,09/14/2021 00:00:00,Ingeniería
2016-2,34,2,III,Masculino,General,Privado,Graduado,09/16/2021 00:00:00,Ingeniería
2016-2,34,41,I,Femenino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2017-1,12,1,IV,Masculino,Negritudes,Oficial,Graduado,09/16/2021 00:00:00,Ingeniería
2017-1,12,1,IV,Masculino,,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2017-1,28,2,I,Masculino,Negritudes,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2017-1,28,12,I,Masculino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2017-1,34,3,I,Femenino,Santa Rosa De Cabal,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2017-1,DV,1,III,Masculino,,Na,Inscrito,09/14/2021 00:00:00,Ingeniería
2017-1,FV28,1,,Masculino,,Privado,Inscrito,09/14/2021 00:00:00,Ingeniería
2017-2,12,1,II,Masculino,Santa Rosa De Cabal,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2017-2,36,1,III,Femenino,,Privado,Graduado,09/16/2021 00:00:00,Ingeniería
2018-1,28,6,I,Masculino,Desplazado,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2018-1,28C,3,IV,Masculino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2018-1,34,1,I,Femenino,Pueblo Rico,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2018-1,36,2,II,Femenino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2018-1,36,3,III,Masculino,General,Oficial,Graduado,09/16/2021 00:00:00,Ingeniería
2018-1,FI,18,I,Masculino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2016-1,36,2,III,Masculino,,Oficial,Graduado,09/16/2021 00:00:00,Ingeniería
2016-1,37,2,V,Masculino,General,Privado,Primer curso,09/14/2021 00:00:00,Ingeniería
2016-1,47,1,V,Femenino,General,Na,Primer curso,09/14/2021 00:00:00,Ingeniería
2016-2,12,1,II,Femenino,Santa Rosa De Cabal,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2016-2,FV12,1,I,Femenino,,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2017-1,37,1,IV,Masculino,General,Oficial,Cancelado,09/15/2021 00:00:00,Ingeniería
2017-2,28,1,III,Masculino,General,Na,Inscrito,09/14/2021 00:00:00,Ingeniería
2017-2,28,1,IV,Masculino,General,Oficial,Cancelado,09/15/2021 00:00:00,Ingeniería
2017-2,37,1,VI,Masculino,General,Privado,Inscrito,09/14/2021 00:00:00,Ingeniería
2016-2,47,1,II,Femenino,General,Na,Primer curso,09/14/2021 00:00:00,Ingeniería
2016-2,47,1,III,Masculino,General,Privado,Primer curso,09/14/2021 00:00:00,Ingeniería
2017-1,12,171,I,Masculino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2017-1,28,1,II,Masculino,Mistrato,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2017-2,47,1,II,Femenino,Mistrato,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2017-2,DV,1,IV,Masculino,General,Na,Inscrito,09/14/2021 00:00:00,Ingeniería
2017-2,FV28,1,II,Masculino,Comunidad Indigena,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2018-2,12,1,II,Masculino,Santa Rosa De Cabal,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2016-2,47,3,IV,Masculino,General,Na,Inscrito,09/14/2021 00:00:00,Ingeniería
2017-1,36,2,IV,Femenino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2017-1,DV,2,III,Masculino,General,Na,Primer curso,09/14/2021 00:00:00,Ingeniería
2017-2,12,3,II,Masculino,General,Privado,Inscrito,09/14/2021 00:00:00,Ingeniería
2017-2,28,1,V,Masculino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2018-1,28,1,II,Masculino,General,Privado,Cancelado,09/15/2021 00:00:00,Ingeniería
2018-1,28,1,II,Masculino,Mistrato,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2018-2,28,36,II,Masculino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2018-2,34,1,II,Masculino,Guatica,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2019-1,12,1,I,Masculino,Comunidad Indigena,Oficial,Cancelado,09/15/2021 00:00:00,Ingeniería
2019-1,28,1,I,Femenino,Comunidad Indigena,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2018-2,28,1,I,Femenino,Santa Rosa De Cabal,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2018-2,28,1,II,Masculino,Balboa,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2018-2,28,2,II,Masculino,Desplazado,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2019-1,28,3,III,Masculino,La Virginia,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2019-1,34,1,I,Masculino,Guatica,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2019-2,12,1,II,Femenino,Belen De Umbria,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2019-2,12,1,,Masculino,General,,Matriculado,09/15/2021 00:00:00,Ingeniería
2019-2,37,1,II,Masculino,,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2019-2,FI,5,III,Masculino,General,Privado,Inscrito,09/14/2021 00:00:00,Ingeniería
2020-1,28C,2,II,Femenino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2020-1,34,10,I,Masculino,General,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2020-1,37,1,II,Femenino,Desplazado,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2020-1,37,26,IV,Masculino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2020-2,12,2,I,Masculino,Comunidad Indigena,Oficial,Cancelado,09/15/2021 00:00:00,Ingeniería
2020-2,12,3,I,Masculino,Risaralda,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2018-2,12,3,II,Masculino,Desplazado,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2018-2,37,11,IV,Masculino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2019-1,28,1,I,Masculino,Deportistas De Alto Rendimiento,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2019-1,36,2,VI,Masculino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2020-1,36,1,I,Masculino,Desplazado,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2020-1,FI,1,III,Masculino,General,Privado,Cancelado,09/15/2021 00:00:00,Ingeniería
2020-2,12,1,II,Femenino,Pueblo Rico,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2020-2,12,2,II,Masculino,Belen De Umbria,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2020-2,37,1,IV,Masculino,Risaralda,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2018-2,28,3,I,Masculino,Santa Rosa De Cabal,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2018-2,28,3,III,Masculino,La Virginia,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2018-2,28,8,I,Masculino,General,Oficial,Graduado,09/16/2021 00:00:00,Ingeniería
2018-2,34,2,I,Femenino,Santa Rosa De Cabal,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2018-2,47,2,III,Masculino,General,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2019-1,12,1,I,Femenino,Quinchia,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2019-1,28,94,I,Masculino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2019-2,28,1,I,Masculino,La Virginia,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2019-2,34,8,II,Masculino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2019-2,47,1,III,Masculino,General,,Matriculado,09/15/2021 00:00:00,Ingeniería
2020-1,12,1,I,Femenino,Santa Rosa De Cabal,Privado,Inscrito,09/14/2021 00:00:00,Ingeniería
2020-1,12,1,II,Femenino,Negritudes,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
